order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,quantity,unit_price,order_status,country
10242,C002,Priya Sharma,priya.sharma@example.com,2026-02-11,P1002,Wireless Mouse,2,26.0,COMPLETED,India
10243,C003,Carlos Rivera,carlos.rivera@example.com,2026-02-12,P1003,USB-C Hub,3,40.99,CANCELLED,UK
10244,C004,Amina Hassan,amina.hassan@example.com,2026-02-13,P1004,Monitor,4,220.0,RETURNED,Germany
10245,C005,Wei Chen,wei.chen@example.com,2026-02-14,P1005,Keyboard,5,45.5,PENDING,Canada
10246,C006,Emma Wilson,emma.wilson@example.com,2026-02-15,P1006,Webcam,1,60.99,COMPLETED,Australia
10247,C007,Noah Patel,noah.patel@example.com,2026-02-16,P1007,Headphones,2,89.0,CANCELLED,Japan
10248,C008,Sofia Rossi,sofia.rossi@example.com,2026-02-17,P1008,Desk Chair,3,175.5,RETURNED,Brazil
10249,C009,Liam O'Brien,liam.obrien@example.com,2026-02-18,P1001,Laptop,4,751.0,PENDING,USA
10250,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-02-19,P1002,Wireless Mouse,5,25.5,COMPLETED,India
10251,C011,Maria Santos,maria.santos@example.com,2026-02-20,P1003,USB-C Hub,1,40.49,CANCELLED,UK
10252,C012,Omar Farouk,omar.farouk@example.com,2026-02-21,P1004,Monitor,2,221.0,RETURNED,Germany
10253,C001,John Smith,john@example.com,2026-02-22,P1005,Keyboard,3,45.0,PENDING,Canada
10254,C002,Priya Sharma,priya.sharma@example.com,2026-02-23,P1006,Webcam,4,60.49,COMPLETED,Australia
10255,C003,Carlos Rivera,carlos.rivera@example.com,2026-02-24,P1007,Headphones,5,90.0,CANCELLED,Japan
10256,C004,Amina Hassan,amina.hassan@example.com,2026-02-25,P1008,Desk Chair,1,175.0,RETURNED,Brazil
10257,C005,Wei Chen,wei.chen@example.com,2026-02-26,P1001,Laptop,2,750.5,PENDING,USA
10258,C006,Emma Wilson,emma.wilson@example.com,2026-02-27,P1002,Wireless Mouse,3,26.5,COMPLETED,India
10259,C007,Noah Patel,noah.patel@example.com,2026-02-28,P1003,USB-C Hub,4,39.99,CANCELLED,UK
10260,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-01,P1004,Monitor,5,220.5,RETURNED,Germany
10261,C009,Liam O'Brien,liam.obrien@example.com,2026-03-02,P1005,Keyboard,1,46.0,PENDING,Canada
10262,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-03-03,P1006,Webcam,2,59.99,COMPLETED,Australia
10263,C011,Maria Santos,maria.santos@example.com,2026-03-04,P1007,Headphones,3,89.5,CANCELLED,Japan
10264,C012,Omar Farouk,omar.farouk@example.com,2026-03-05,P1008,Desk Chair,4,176.0,RETURNED,Brazil
10265,C001,John Smith,john@example.com,2026-03-06,P1001,Laptop,5,750.0,PENDING,USA
10266,C002,Priya Sharma,priya.sharma@example.com,2026-03-07,P1002,Wireless Mouse,1,26.0,COMPLETED,India
10267,C003,Carlos Rivera,carlos.rivera@example.com,2026-03-08,P1003,USB-C Hub,2,40.99,CANCELLED,UK
10268,C004,Amina Hassan,amina.hassan@example.com,2026-03-09,P1004,Monitor,3,220.0,RETURNED,Germany
10269,C005,Wei Chen,wei.chen@example.com,2026-03-10,P1005,Keyboard,4,45.5,PENDING,Canada
10270,C006,Emma Wilson,emma.wilson@example.com,2026-03-11,P1006,Webcam,5,60.99,COMPLETED,Australia
10271,C007,Noah Patel,noah.patel@example.com,2026-03-12,P1007,Headphones,1,89.0,CANCELLED,Japan
10272,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-13,P1008,Desk Chair,2,175.5,RETURNED,Brazil
10273,C009,Liam O'Brien,liam.obrien@example.com,2026-03-14,P1001,Laptop,3,751.0,PENDING,USA
10274,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-03-15,P1002,Wireless Mouse,4,25.5,COMPLETED,India
10275,C011,Maria Santos,maria.santos@example.com,2026-03-16,P1003,USB-C Hub,5,40.49,CANCELLED,UK
10276,C012,Omar Farouk,omar.farouk@example.com,2026-03-17,P1004,Monitor,1,221.0,RETURNED,Germany
10277,C001,John Smith,john@example.com,2026-03-18,P1005,Keyboard,2,45.0,PENDING,Canada
10278,C002,Priya Sharma,priya.sharma@example.com,2026-03-19,P1006,Webcam,3,60.49,COMPLETED,Australia
10279,C003,Carlos Rivera,carlos.rivera@example.com,2026-03-20,P1007,Headphones,4,90.0,CANCELLED,Japan
10280,C004,Amina Hassan,amina.hassan@example.com,2026-03-21,P1008,Desk Chair,5,175.0,RETURNED,Brazil
10281,C005,Wei Chen,wei.chen@example.com,2026-03-22,P1001,Laptop,1,750.5,PENDING,USA
10282,C006,Emma Wilson,emma.wilson@example.com,2026-03-23,P1002,Wireless Mouse,2,26.5,COMPLETED,India
10283,C007,Noah Patel,noah.patel@example.com,2026-03-24,P1003,USB-C Hub,3,39.99,CANCELLED,UK
10284,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-25,P1004,Monitor,4,220.5,RETURNED,Germany
10285,C009,Liam O'Brien,liam.obrien@example.com,2026-03-26,P1005,Keyboard,5,46.0,PENDING,Canada
10286,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-03-27,P1006,Webcam,1,59.99,COMPLETED,Australia
10287,C011,Maria Santos,maria.santos@example.com,2026-03-28,P1007,Headphones,2,89.5,CANCELLED,Japan
10288,C012,Omar Farouk,omar.farouk@example.com,2026-03-29,P1008,Desk Chair,3,176.0,RETURNED,Brazil
10289,C001,John Smith,john@example.com,2026-03-30,P1001,Laptop,4,750.0,PENDING,USA
10290,C002,Priya Sharma,priya.sharma@example.com,2026-03-31,P1002,Wireless Mouse,5,26.0,COMPLETED,India
10291,C003,Carlos Rivera,carlos.rivera@example.com,2026-04-01,P1003,USB-C Hub,1,40.99,CANCELLED,UK
10292,C004,Amina Hassan,amina.hassan@example.com,2026-04-02,P1004,Monitor,2,220.0,RETURNED,Germany
10293,C005,Wei Chen,wei.chen@example.com,2026-04-03,P1005,Keyboard,3,45.5,PENDING,Canada
10294,C006,Emma Wilson,emma.wilson@example.com,2026-04-04,P1006,Webcam,4,60.99,COMPLETED,Australia
10295,C007,Noah Patel,noah.patel@example.com,2026-04-05,P1007,Headphones,5,89.0,CANCELLED,Japan
10296,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-06,P1008,Desk Chair,1,175.5,RETURNED,Brazil
10297,C009,Liam O'Brien,liam.obrien@example.com,2026-04-07,P1001,Laptop,2,751.0,PENDING,USA
10298,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-04-08,P1002,Wireless Mouse,3,25.5,COMPLETED,India
10299,C011,Maria Santos,maria.santos@example.com,2026-04-09,P1003,USB-C Hub,4,40.49,CANCELLED,UK
10300,C012,Omar Farouk,omar.farouk@example.com,2026-04-10,P1004,Monitor,5,221.0,RETURNED,Germany
10301,C001,John Smith,john@example.com,2026-04-11,P1005,Keyboard,1,45.0,PENDING,Canada
10302,C002,Priya Sharma,priya.sharma@example.com,2026-04-12,P1006,Webcam,2,60.49,COMPLETED,Australia
10303,C003,Carlos Rivera,carlos.rivera@example.com,2026-04-13,P1007,Headphones,3,90.0,CANCELLED,Japan
10304,C004,Amina Hassan,amina.hassan@example.com,2026-04-14,P1008,Desk Chair,4,175.0,RETURNED,Brazil
10305,C005,Wei Chen,wei.chen@example.com,2026-04-15,P1001,Laptop,5,750.5,PENDING,USA
10306,C006,Emma Wilson,emma.wilson@example.com,2026-04-16,P1002,Wireless Mouse,1,26.5,COMPLETED,India
10307,C007,Noah Patel,noah.patel@example.com,2026-04-17,P1003,USB-C Hub,2,39.99,CANCELLED,UK
10308,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-18,P1004,Monitor,3,220.5,RETURNED,Germany
10309,C009,Liam O'Brien,liam.obrien@example.com,2026-04-19,P1005,Keyboard,4,46.0,PENDING,Canada
10310,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-04-20,P1006,Webcam,5,59.99,COMPLETED,Australia
10311,C011,Maria Santos,maria.santos@example.com,2026-04-21,P1007,Headphones,1,89.5,CANCELLED,Japan
10312,C012,Omar Farouk,omar.farouk@example.com,2026-04-22,P1008,Desk Chair,2,176.0,RETURNED,Brazil
10313,C001,John Smith,john@example.com,2026-04-23,P1001,Laptop,3,750.0,PENDING,USA
10314,C002,Priya Sharma,priya.sharma@example.com,2026-04-24,P1002,Wireless Mouse,4,26.0,COMPLETED,India
10315,C003,Carlos Rivera,carlos.rivera@example.com,2026-04-25,P1003,USB-C Hub,5,40.99,CANCELLED,UK
10316,C004,Amina Hassan,amina.hassan@example.com,2026-04-26,P1004,Monitor,1,220.0,RETURNED,Germany
10317,C005,Wei Chen,wei.chen@example.com,2026-04-27,P1005,Keyboard,2,45.5,PENDING,Canada
10318,C006,Emma Wilson,emma.wilson@example.com,2026-04-28,P1006,Webcam,3,60.99,COMPLETED,Australia
10319,C007,Noah Patel,noah.patel@example.com,2026-04-29,P1007,Headphones,4,89.0,CANCELLED,Japan
10320,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-30,P1008,Desk Chair,5,175.5,RETURNED,Brazil
10321,C009,Liam O'Brien,liam.obrien@example.com,2026-05-01,P1001,Laptop,1,751.0,PENDING,USA
10322,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-02,P1002,Wireless Mouse,2,25.5,COMPLETED,India
10323,C011,Maria Santos,maria.santos@example.com,2026-05-03,P1003,USB-C Hub,3,40.49,CANCELLED,UK
10324,C012,Omar Farouk,omar.farouk@example.com,2026-05-04,P1004,Monitor,4,221.0,RETURNED,Germany
10325,C001,John Smith,john@example.com,2026-05-05,P1005,Keyboard,5,45.0,PENDING,Canada
10326,C002,Priya Sharma,priya.sharma@example.com,2026-05-06,P1006,Webcam,1,60.49,COMPLETED,Australia
10327,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-07,P1007,Headphones,2,90.0,CANCELLED,Japan
10328,C004,Amina Hassan,amina.hassan@example.com,2026-05-08,P1008,Desk Chair,3,175.0,RETURNED,Brazil
10329,C005,Wei Chen,wei.chen@example.com,2026-05-09,P1001,Laptop,4,750.5,PENDING,USA
10330,C006,Emma Wilson,emma.wilson@example.com,2026-05-10,P1002,Wireless Mouse,5,26.5,COMPLETED,India
10331,C007,Noah Patel,noah.patel@example.com,2026-05-11,P1003,USB-C Hub,1,39.99,CANCELLED,UK
10332,C008,Sofia Rossi,sofia.rossi@example.com,2026-05-12,P1004,Monitor,2,220.5,RETURNED,Germany
10333,C009,Liam O'Brien,liam.obrien@example.com,2026-05-13,P1005,Keyboard,3,46.0,PENDING,Canada
10334,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-14,P1006,Webcam,4,59.99,COMPLETED,Australia
10335,C011,Maria Santos,maria.santos@example.com,2026-05-15,P1007,Headphones,5,89.5,CANCELLED,Japan
10336,C012,Omar Farouk,omar.farouk@example.com,2026-05-16,P1008,Desk Chair,1,176.0,RETURNED,Brazil
10337,C001,John Smith,john@example.com,2026-05-17,P1001,Laptop,2,750.0,PENDING,USA
10338,C002,Priya Sharma,priya.sharma@example.com,2026-05-18,P1002,Wireless Mouse,3,26.0,COMPLETED,India
10339,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-19,P1003,USB-C Hub,4,40.99,CANCELLED,UK
10340,C004,Amina Hassan,amina.hassan@example.com,2026-05-20,P1004,Monitor,5,220.0,RETURNED,Germany
10341,C005,Wei Chen,wei.chen@example.com,2026-05-21,P1005,Keyboard,1,45.5,PENDING,Canada
10342,C006,Emma Wilson,emma.wilson@example.com,2026-05-22,P1006,Webcam,2,60.99,COMPLETED,Australia
10343,C007,Noah Patel,noah.patel@example.com,2026-05-23,P1007,Headphones,3,89.0,CANCELLED,Japan
10344,C008,Sofia Rossi,sofia.rossi@example.com,2026-05-24,P1008,Desk Chair,4,175.5,RETURNED,Brazil
10345,C009,Liam O'Brien,liam.obrien@example.com,2026-05-25,P1001,Laptop,5,751.0,PENDING,USA
10346,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-26,P1002,Wireless Mouse,1,25.5,COMPLETED,India
10347,C011,Maria Santos,maria.santos@example.com,2026-05-27,P1003,USB-C Hub,2,40.49,CANCELLED,UK
10348,C012,Omar Farouk,omar.farouk@example.com,2026-05-28,P1004,Monitor,3,221.0,RETURNED,Germany
10349,C001,John Smith,john@example.com,2026-05-29,P1005,Keyboard,4,45.0,PENDING,Canada
10350,C002,Priya Sharma,priya.sharma@example.com,2026-05-30,P1006,Webcam,5,60.49,COMPLETED,Australia
10351,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-31,P1007,Headphones,1,90.0,CANCELLED,Japan
10352,C004,Amina Hassan,amina.hassan@example.com,2026-06-01,P1008,Desk Chair,2,175.0,RETURNED,Brazil
10353,C005,Wei Chen,wei.chen@example.com,2026-06-02,P1001,Laptop,3,750.5,PENDING,USA
10354,C006,Emma Wilson,emma.wilson@example.com,2026-06-03,P1002,Wireless Mouse,4,26.5,COMPLETED,India
10355,C007,Noah Patel,noah.patel@example.com,2026-06-04,P1003,USB-C Hub,5,39.99,CANCELLED,UK
10356,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-05,P1004,Monitor,1,220.5,RETURNED,Germany
10357,C009,Liam O'Brien,liam.obrien@example.com,2026-06-06,P1005,Keyboard,2,46.0,PENDING,Canada
10358,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-07,P1006,Webcam,3,59.99,COMPLETED,Australia
10359,C011,Maria Santos,maria.santos@example.com,2026-06-08,P1007,Headphones,4,89.5,CANCELLED,Japan
10360,C012,Omar Farouk,omar.farouk@example.com,2026-06-09,P1008,Desk Chair,5,176.0,RETURNED,Brazil
10361,C001,John Smith,john@example.com,2026-06-10,P1001,Laptop,1,750.0,PENDING,USA
10362,C002,Priya Sharma,priya.sharma@example.com,2026-06-11,P1002,Wireless Mouse,2,26.0,COMPLETED,India
10363,C003,Carlos Rivera,carlos.rivera@example.com,2026-06-12,P1003,USB-C Hub,3,40.99,CANCELLED,UK
10364,C004,Amina Hassan,amina.hassan@example.com,2026-06-13,P1004,Monitor,4,220.0,RETURNED,Germany
10365,C005,Wei Chen,wei.chen@example.com,2026-06-14,P1005,Keyboard,5,45.5,PENDING,Canada
10366,C006,Emma Wilson,emma.wilson@example.com,2026-06-15,P1006,Webcam,1,60.99,COMPLETED,Australia
10367,C007,Noah Patel,noah.patel@example.com,2026-06-16,P1007,Headphones,2,89.0,CANCELLED,Japan
10368,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-17,P1008,Desk Chair,3,175.5,RETURNED,Brazil
10369,C009,Liam O'Brien,liam.obrien@example.com,2026-06-18,P1001,Laptop,4,751.0,PENDING,USA
10370,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-19,P1002,Wireless Mouse,5,25.5,COMPLETED,India
10371,C011,Maria Santos,maria.santos@example.com,2026-06-20,P1003,USB-C Hub,1,40.49,CANCELLED,UK
10372,C012,Omar Farouk,omar.farouk@example.com,2026-06-21,P1004,Monitor,2,221.0,RETURNED,Germany
10373,C001,John Smith,john@example.com,2026-06-22,P1005,Keyboard,3,45.0,PENDING,Canada
10374,C002,Priya Sharma,priya.sharma@example.com,2026-06-23,P1006,Webcam,4,60.49,COMPLETED,Australia
10375,C003,Carlos Rivera,carlos.rivera@example.com,2026-06-24,P1007,Headphones,5,90.0,CANCELLED,Japan
10376,C004,Amina Hassan,amina.hassan@example.com,2026-06-25,P1008,Desk Chair,1,175.0,RETURNED,Brazil
10377,C005,Wei Chen,wei.chen@example.com,2026-06-26,P1001,Laptop,2,750.5,PENDING,USA
10378,C006,Emma Wilson,emma.wilson@example.com,2026-06-27,P1002,Wireless Mouse,3,26.5,COMPLETED,India
10379,C007,Noah Patel,noah.patel@example.com,2026-06-28,P1003,USB-C Hub,4,39.99,CANCELLED,UK
10380,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-29,P1004,Monitor,5,220.5,RETURNED,Germany
10381,C009,Liam O'Brien,liam.obrien@example.com,2026-06-30,P1005,Keyboard,1,46.0,PENDING,Canada
10382,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-07-01,P1006,Webcam,2,59.99,COMPLETED,Australia
10383,C011,Maria Santos,maria.santos@example.com,2026-07-02,P1007,Headphones,3,89.5,CANCELLED,Japan
10384,C012,Omar Farouk,omar.farouk@example.com,2026-07-03,P1008,Desk Chair,4,176.0,RETURNED,Brazil
10385,C001,John Smith,john@example.com,2026-07-04,P1001,Laptop,5,750.0,PENDING,USA
10386,C002,Priya Sharma,priya.sharma@example.com,2026-07-05,P1002,Wireless Mouse,1,26.0,COMPLETED,India
10387,C003,Carlos Rivera,carlos.rivera@example.com,2026-07-06,P1003,USB-C Hub,2,40.99,CANCELLED,UK
10388,C004,Amina Hassan,amina.hassan@example.com,2026-07-07,P1004,Monitor,3,220.0,RETURNED,Germany
10389,C005,Wei Chen,wei.chen@example.com,2026-07-08,P1005,Keyboard,4,45.5,PENDING,Canada
10390,C006,Emma Wilson,emma.wilson@example.com,2026-07-09,P1006,Webcam,5,60.99,COMPLETED,Australia
10391,C007,Noah Patel,noah.patel@example.com,2026-07-10,P1007,Headphones,1,89.0,CANCELLED,Japan
10392,C008,Sofia Rossi,sofia.rossi@example.com,2026-07-11,P1008,Desk Chair,2,175.5,RETURNED,Brazil
10393,C009,Liam O'Brien,liam.obrien@example.com,2026-07-12,P1001,Laptop,3,751.0,PENDING,USA
10394,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-07-13,P1002,Wireless Mouse,4,25.5,COMPLETED,India
10395,C011,Maria Santos,maria.santos@example.com,2026-07-14,P1003,USB-C Hub,5,40.49,CANCELLED,UK
10396,C012,Omar Farouk,omar.farouk@example.com,2026-07-15,P1004,Monitor,1,221.0,RETURNED,Germany
10397,C001,John Smith,john@example.com,2026-07-16,P1005,Keyboard,2,45.0,PENDING,Canada
10398,C002,Priya Sharma,priya.sharma@example.com,2026-07-17,P1006,Webcam,3,60.49,COMPLETED,Australia
10399,C003,Carlos Rivera,carlos.rivera@example.com,2026-07-18,P1007,Headphones,4,90.0,CANCELLED,Japan
10400,C004,Amina Hassan,amina.hassan@example.com,2026-07-19,P1008,Desk Chair,5,175.0,RETURNED,Brazil
10401,C005,Wei Chen,wei.chen@example.com,2026-01-01,P1001,Laptop,1,750.5,PENDING,USA
10402,C006,Emma Wilson,emma.wilson@example.com,2026-01-02,P1002,Wireless Mouse,2,26.5,COMPLETED,India
10403,C007,Noah Patel,noah.patel@example.com,2026-01-03,P1003,USB-C Hub,3,39.99,CANCELLED,UK
10404,C008,Sofia Rossi,sofia.rossi@example.com,2026-01-04,P1004,Monitor,4,220.5,RETURNED,Germany
10405,C009,Liam O'Brien,liam.obrien@example.com,2026-01-05,P1005,Keyboard,5,46.0,PENDING,Canada
10406,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-01-06,P1006,Webcam,1,59.99,COMPLETED,Australia
10407,C011,Maria Santos,maria.santos@example.com,2026-01-07,P1007,Headphones,2,89.5,CANCELLED,Japan
10408,C012,Omar Farouk,omar.farouk@example.com,2026-01-08,P1008,Desk Chair,3,176.0,RETURNED,Brazil
10409,C001,John Smith,john@example.com,2026-01-09,P1001,Laptop,4,750.0,PENDING,USA
10410,C002,Priya Sharma,priya.sharma@example.com,2026-01-10,P1002,Wireless Mouse,5,26.0,COMPLETED,India
10411,C003,Carlos Rivera,carlos.rivera@example.com,2026-01-11,P1003,USB-C Hub,1,40.99,CANCELLED,UK
10412,C004,Amina Hassan,amina.hassan@example.com,2026-01-12,P1004,Monitor,2,220.0,RETURNED,Germany
10413,C005,Wei Chen,wei.chen@example.com,2026-01-13,P1005,Keyboard,3,45.5,PENDING,Canada
10414,C006,Emma Wilson,emma.wilson@example.com,2026-01-14,P1006,Webcam,4,60.99,COMPLETED,Australia
10415,C007,Noah Patel,noah.patel@example.com,2026-01-15,P1007,Headphones,5,89.0,CANCELLED,Japan
10416,C008,Sofia Rossi,sofia.rossi@example.com,2026-01-16,P1008,Desk Chair,1,175.5,RETURNED,Brazil
10417,C009,Liam O'Brien,liam.obrien@example.com,2026-01-17,P1001,Laptop,2,751.0,PENDING,USA
10418,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-01-18,P1002,Wireless Mouse,3,25.5,COMPLETED,India
10419,C011,Maria Santos,maria.santos@example.com,2026-01-19,P1003,USB-C Hub,4,40.49,CANCELLED,UK
10420,C012,Omar Farouk,omar.farouk@example.com,2026-01-20,P1004,Monitor,5,221.0,RETURNED,Germany
10421,C001,John Smith,john@example.com,2026-01-21,P1005,Keyboard,1,45.0,PENDING,Canada
10422,C002,Priya Sharma,priya.sharma@example.com,2026-01-22,P1006,Webcam,2,60.49,COMPLETED,Australia
10423,C003,Carlos Rivera,carlos.rivera@example.com,2026-01-23,P1007,Headphones,3,90.0,CANCELLED,Japan
10424,C004,Amina Hassan,amina.hassan@example.com,2026-01-24,P1008,Desk Chair,4,175.0,RETURNED,Brazil
10425,C005,Wei Chen,wei.chen@example.com,2026-01-25,P1001,Laptop,5,750.5,PENDING,USA
10426,C006,Emma Wilson,emma.wilson@example.com,2026-01-26,P1002,Wireless Mouse,1,26.5,COMPLETED,India
10427,C007,Noah Patel,noah.patel@example.com,2026-01-27,P1003,USB-C Hub,2,39.99,CANCELLED,UK
10428,C008,Sofia Rossi,sofia.rossi@example.com,2026-01-28,P1004,Monitor,3,220.5,RETURNED,Germany
10429,C009,Liam O'Brien,liam.obrien@example.com,2026-01-29,P1005,Keyboard,4,46.0,PENDING,Canada
10430,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-01-30,P1006,Webcam,5,59.99,COMPLETED,Australia
10431,C011,Maria Santos,maria.santos@example.com,2026-01-31,P1007,Headphones,1,89.5,CANCELLED,Japan
10432,C012,Omar Farouk,omar.farouk@example.com,2026-02-01,P1008,Desk Chair,2,176.0,RETURNED,Brazil
10433,C001,John Smith,john@example.com,2026-02-02,P1001,Laptop,3,750.0,PENDING,USA
10434,C002,Priya Sharma,priya.sharma@example.com,2026-02-03,P1002,Wireless Mouse,4,26.0,COMPLETED,India
10435,C003,Carlos Rivera,carlos.rivera@example.com,2026-02-04,P1003,USB-C Hub,5,40.99,CANCELLED,UK
10436,C004,Amina Hassan,amina.hassan@example.com,2026-02-05,P1004,Monitor,1,220.0,RETURNED,Germany
10437,C005,Wei Chen,wei.chen@example.com,2026-02-06,P1005,Keyboard,2,45.5,PENDING,Canada
10438,C006,Emma Wilson,emma.wilson@example.com,2026-02-07,P1006,Webcam,3,60.99,COMPLETED,Australia
10439,C007,Noah Patel,noah.patel@example.com,2026-02-08,P1007,Headphones,4,89.0,CANCELLED,Japan
10440,C008,Sofia Rossi,sofia.rossi@example.com,2026-02-09,P1008,Desk Chair,5,175.5,RETURNED,Brazil
10441,C009,Liam O'Brien,liam.obrien@example.com,2026-02-10,P1001,Laptop,1,751.0,PENDING,USA
10442,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-02-11,P1002,Wireless Mouse,2,25.5,COMPLETED,India
10443,C011,Maria Santos,maria.santos@example.com,2026-02-12,P1003,USB-C Hub,3,40.49,CANCELLED,UK
10444,C012,Omar Farouk,omar.farouk@example.com,2026-02-13,P1004,Monitor,4,221.0,RETURNED,Germany
10445,C001,John Smith,john@example.com,2026-02-14,P1005,Keyboard,5,45.0,PENDING,Canada
10446,C002,Priya Sharma,priya.sharma@example.com,2026-02-15,P1006,Webcam,1,60.49,COMPLETED,Australia
10447,C003,Carlos Rivera,carlos.rivera@example.com,2026-02-16,P1007,Headphones,2,90.0,CANCELLED,Japan
10448,C004,Amina Hassan,amina.hassan@example.com,2026-02-17,P1008,Desk Chair,3,175.0,RETURNED,Brazil
10449,C005,Wei Chen,wei.chen@example.com,2026-02-18,P1001,Laptop,4,750.5,PENDING,USA
10450,C006,Emma Wilson,emma.wilson@example.com,2026-02-19,P1002,Wireless Mouse,5,26.5,COMPLETED,India
10451,C007,Noah Patel,noah.patel@example.com,2026-02-20,P1003,USB-C Hub,1,39.99,CANCELLED,UK
10452,C008,Sofia Rossi,sofia.rossi@example.com,2026-02-21,P1004,Monitor,2,220.5,RETURNED,Germany
10453,C009,Liam O'Brien,liam.obrien@example.com,2026-02-22,P1005,Keyboard,3,46.0,PENDING,Canada
10454,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-02-23,P1006,Webcam,4,59.99,COMPLETED,Australia
10455,C011,Maria Santos,maria.santos@example.com,2026-02-24,P1007,Headphones,5,89.5,CANCELLED,Japan
10456,C012,Omar Farouk,omar.farouk@example.com,2026-02-25,P1008,Desk Chair,1,176.0,RETURNED,Brazil
10457,C001,John Smith,john@example.com,2026-02-26,P1001,Laptop,2,750.0,PENDING,USA
10458,C002,Priya Sharma,priya.sharma@example.com,2026-02-27,P1002,Wireless Mouse,3,26.0,COMPLETED,India
10459,C003,Carlos Rivera,carlos.rivera@example.com,2026-02-28,P1003,USB-C Hub,4,40.99,CANCELLED,UK
10460,C004,Amina Hassan,amina.hassan@example.com,2026-03-01,P1004,Monitor,5,220.0,RETURNED,Germany
10461,C005,Wei Chen,wei.chen@example.com,2026-03-02,P1005,Keyboard,1,45.5,PENDING,Canada
10462,C006,Emma Wilson,emma.wilson@example.com,2026-03-03,P1006,Webcam,2,60.99,COMPLETED,Australia
10463,C007,Noah Patel,noah.patel@example.com,2026-03-04,P1007,Headphones,3,89.0,CANCELLED,Japan
10464,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-05,P1008,Desk Chair,4,175.5,RETURNED,Brazil
10465,C009,Liam O'Brien,liam.obrien@example.com,2026-03-06,P1001,Laptop,5,751.0,PENDING,USA
